"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"444792","Methods in Microbiology","18-Aug-2023 13:56:25","Methods in Microbiology","1","0580-9517","","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1969","","","","","","0","http://www.elsevier.com/"
"444793","Methods of biochemical analysis","15-Aug-2023 13:31:38","Methods of biochemical analysis","1","0076-6941","1934-4325","","Biomedisin","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1954","","","","","","0","NA"
"444794","Métis","06-Jun-2023 12:22:29","Métis","1","1105-2201","1791-7077","","Gresk og latin","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1986","","","Centre Louis Gernet de Recherches Comparees sur les Societes Anciennes","Frankrike","Flerspråklig","0","http://www.anhima.fr/spip.php?article876=&lang=fr"
"444795","Metrika (Heidelberg)","18-Aug-2023 13:56:25","Metrika (Heidelberg)","1","0026-1335","1435-926X","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1958","","","","","","0","http://www.springerlink.com/?MUD=MP"
"444796","Metroeconomica","18-Aug-2023 13:56:25","Metroeconomica","1","0026-1386","1467-999X","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1949","","","","Storbritannia","","0","http://eu.wiley.com/WileyCDA/"
"444797","Metrologia","18-Aug-2023 13:56:25","Metrologia","1","0026-1394","1681-7575","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1965","","","","Storbritannia","","0","http://www.iop.org/"
"444798","Metropolitan Museum journal","18-Aug-2023 13:56:25","Metropolitan Museum journal","1","0077-8958","2169-3072","","Kunsthistorie","Humaniora","","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","18108","1968","","Brepols","","Belgia","Engelsk","0","http://www.brepolsonline.net/loi/jmma"
"444799","Estudios Mexicanos","18-Aug-2023 13:56:25","Mexican Studies","1","0742-9797","1533-8320","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18458","1985","","University of California Press","","USA","Engelsk","0","http://msem.ucpress.edu"
"444800","Michigan Journal of International Law","08-Jun-2023 11:42:57","Michigan Journal of International Law","1","1052-2867","","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","","1989","","","","","","0","http://www.law.umich.edu/"
"444801","Michigan law review","18-Aug-2023 13:56:25","Michigan law review","1","0026-2234","1939-8557","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","","1902","","","","","","0","http://www.michiganlawreview.org/"
